induction,electrostatics,dispersion,total,exchange
-0.89921463,-2.67178998,-1.35771792,7.28092415,12.20964669
-0.53214794,-1.55447638,-0.82008767,1.48187745,4.38858945
-0.01628286,0.3350938,-0.05749985,0.29434914,0.03303805
-0.01007799,-0.57106186,-0.02300247,-0.60271933,0.00142298
-0.07589239,-0.51518792,-0.12988298,-0.51120142,0.20976187
-4.23882314,-8.14237084,-3.52516227,19.33401913,35.24037538
-0.0023688,0.12084648,-0.01274659,0.10611037,0.00037927
-1.87354604,-17.33470644,-3.94891902,34.69730838,57.85447988
-0.0014817,-0.00173456,-0.0082475,-0.01142263,4.113e-05
-0.63124,-3.30328941,-0.62134154,-1.33266769,3.22320326
-0.32360174,-2.48684439,-0.36732922,-1.84637035,1.33140501
-0.03519813,-0.52617772,-0.08604819,-0.57743283,0.06999121
-4.72151217,-19.74953909,-2.98967996,1.47922766,28.93995888
-6.3462289,-15.03470509,-3.24651046,2.20002463,26.82746908
-0.00182571,-0.39864722,-0.00560792,-0.4060754,5.45e-06
-0.00771638,-0.36134287,-0.04124093,-0.40487241,0.00542777
-0.05581039,0.01887829,-0.12788808,0.08193394,0.24675412
-0.52475342,-3.8548291,-0.71410516,-1.00753893,4.08614874
-0.45775874,-2.28159734,-0.62951644,-0.02477324,3.34409927
-0.00397572,-0.00763284,-0.02105954,-0.03183645,0.00083164
-0.28010031,0.35706989,-0.41209723,0.93587397,1.27100161
-0.06147747,-0.63986909,-0.12530446,-0.60839541,0.21825561
-0.00633276,-0.63466748,-0.02227973,-0.66157421,0.00170576
-0.0611423,1.64415637,-0.15800489,1.63481351,0.20980432
-1.71894245,2.18765596,-1.45960096,5.7555546,6.74644205
-0.00520225,0.51280534,-0.02252091,0.48634315,0.00126097
-0.23450579,-16.52409037,-3.16773572,41.2479027,61.17423458
-0.01145017,-0.45879598,-0.04561968,-0.50068196,0.01518386
-0.05627835,-0.44598064,-0.16326946,-0.46652172,0.19900673
-0.01623912,0.92190318,-0.04894487,0.865707,0.00898782
-0.00426549,0.40080825,-0.01498271,0.38180797,0.00024792
-0.13627409,1.28357286,-0.1968452,1.2177195,0.26726592
-0.26528531,-1.45187298,-0.30759562,-1.01194379,1.01281012
0.00035377,-0.16824375,-0.00228289,-0.17017284,2e-08
-1.77754938,-5.68883034,-1.91875092,5.23956343,14.62469407
-0.71131609,-1.95538386,-0.80162627,1.14389936,4.61222558
-0.00377452,-0.37555048,-0.00912497,-0.38840514,4.483e-05
-0.74694275,0.33247816,-0.85382395,4.94525151,6.21354005
-2.20686886,-8.14275684,-1.53768078,-1.31753631,10.56977017
-1.19318025,-1.06844421,-1.61248888,9.5391555,13.41326885
-0.03604185,0.91284087,-0.12271145,0.92480136,0.17071378
-0.03629425,-0.07837092,-0.12732438,-0.04807181,0.19391775
-0.13234787,-0.75015284,-0.27325154,0.17112174,1.32687399
-0.08464809,-1.31674477,-0.15504749,-1.25627713,0.30016321
-0.00428218,-0.53109534,-0.01986363,-0.55433428,0.00090687
-5.73811829,-28.66884788,-5.45799761,22.66607411,62.53103789
-0.00709629,0.35117185,-0.0266141,0.32148414,0.00402268
-0.00058361,-0.1670896,-0.00911412,-0.17669344,9.388e-05
-0.10846118,0.99675407,-0.22089899,1.18232212,0.51492821
-0.13578185,-1.90211449,-0.26872109,-1.36770228,0.93891516
-0.5999393,-0.9307883,-0.88478645,5.41889066,7.83440471
-0.04116632,-0.90309721,-0.09309647,-0.93929466,0.09806534
-0.89784802,-5.28659753,-0.87275163,-2.47964901,4.57754817
-1.85944189,-6.89054187,-1.51169388,2.17969619,12.44137383
-1.49500202,-16.33340606,-3.91390274,32.51737389,54.25968471
-1.52046104,-30.70926483,-4.89146873,41.30800827,78.42920286
-0.003761,-0.25101316,-0.00928701,-0.26401395,4.722e-05
-0.72208274,-3.23707959,-0.87864695,-0.61504334,4.22276594
-0.00245454,-0.06966246,-0.01265811,-0.08453654,0.00023858
-0.00249681,0.21331957,-0.00773477,0.20311762,2.963e-05
-1.29016739,-7.4098553,-0.93632743,-3.96250845,5.67384167
-0.77907253,-0.48896975,-0.77783826,1.10228797,3.14816852
-5.02423882,-23.78524584,-3.75007745,16.20696663,48.76652874
-0.00331167,-0.57842874,-0.01746244,-0.59830099,0.00090185
-0.70178793,-1.82118374,-1.01444783,5.51080689,9.0482264
-0.60169722,1.34846381,-0.75072564,3.52687552,3.53083456
-0.00132577,0.09034419,-0.00884927,0.08022725,5.811e-05
-1.187459,-2.66903173,-1.35559826,7.18755538,12.39964437
-0.02083353,0.88442796,-0.04874838,0.8295644,0.01471836
-0.04982266,-0.66487436,-0.11476379,-0.63335058,0.19611022
-0.26480109,-0.92224683,-0.50371621,0.81082948,2.50159361
-0.01753001,0.83869648,-0.05211673,0.79239417,0.02334442
-0.24870981,3.44839709,-0.28879034,4.04974759,1.13885066
-0.11880753,2.01104864,-0.17342538,2.16314793,0.4443322
-0.00645338,-0.53691499,-0.01690756,-0.55975231,0.00052362
-0.03946464,0.8200864,-0.10869138,0.76546835,0.09353797
-1.17499688,-3.92224154,-1.19132153,3.91969152,10.20825147
-0.15083616,0.27665064,-0.29940537,0.56675089,0.74034178
-0.00798179,-0.51965975,-0.0226521,-0.54783338,0.00246026
-3.05660164,-13.4493027,-2.18505452,1.04502632,19.73598519
-0.00299101,-0.48223098,-0.02292455,-0.50664686,0.00149968
-0.00592518,-0.09563432,-0.03069115,-0.12744065,0.00480999
-0.67325098,-1.47894133,-0.70630665,0.62392567,3.48242463
-5.90932366,-15.83775074,-4.16621067,16.63022311,42.54350817
-0.19832428,-2.56093394,-0.29041265,-2.11581174,0.93385912
-2.47135336,-7.69420702,-1.92893403,1.59488418,13.68937858
-0.4330075,-4.39663707,-0.67215618,-1.00216553,4.49963522
-0.79428641,-5.20061962,-0.70158987,-2.78361875,3.91287715
-0.83133361,-1.57972197,-0.85766341,0.59115421,3.8598732
-0.03439589,0.56281059,-0.09145617,0.51616871,0.07921017
-0.06546744,-1.28868602,-0.11231081,-1.32148686,0.14497741
-0.10300998,1.15859255,-0.16896135,1.41377063,0.52714941
-0.06314703,1.02278573,-0.17012559,1.03294593,0.24343282
-0.05441347,-0.33882707,-0.13331429,-0.26157534,0.26497949
-0.28874107,-2.37367792,-0.33475686,-1.82999606,1.16717979
-0.00255451,0.20073067,-0.00790517,0.19030588,3.489e-05
-0.46269657,-2.75119527,-0.59037718,-0.83252538,2.97174365
-0.64350338,-2.82715021,-0.91985849,3.5442322,7.93474428
-0.01734284,-0.59131563,-0.05175599,-0.6345283,0.02588616
-0.02238102,-0.16356463,-0.07332553,-0.20939226,0.04987891
-0.21947552,-0.76535438,-0.41573411,0.39231444,1.79287846
-0.00505912,0.64582974,-0.0150455,0.62591427,0.00018915
-0.60372124,1.26162885,-0.73100927,2.32506356,2.39816522
-0.01615153,0.47638006,-0.04300042,0.4262272,0.00899909
-0.03218983,0.75896059,-0.10231369,0.67356551,0.04910843
-1.06874712,-0.79062533,-1.1719254,11.57384758,14.60514543
-0.0603934,0.62659638,-0.14520391,0.59039717,0.16939809
-1.17937981,-4.18631,-1.67885585,4.93619201,11.98073767
-1.21948866,-11.12524999,-1.94884737,6.60205054,20.89563657
-0.05190543,-0.17616235,-0.11410694,-0.21817476,0.12399996
-0.19839739,-0.360538,-0.41677032,0.69601114,1.67171685
-0.0067025,-0.64888304,-0.02746913,-0.68026526,0.00278942
-0.03638357,0.45562,-0.09041553,0.39071519,0.06189429
-0.00815276,-0.30658649,-0.03027417,-0.33846421,0.00654921
-0.70860183,0.53231634,-0.86406351,5.91604751,6.95639652
-0.00201449,-0.1156021,-0.00813954,-0.12573984,1.629e-05
-0.41643309,-2.04854658,-0.56284576,-0.27744147,2.75038396
-0.04500678,-0.67350597,-0.10829139,-0.74108893,0.08571521
-0.06145469,1.10741267,-0.11904123,1.14570288,0.21878614
-0.00738691,-0.19887843,-0.03136733,-0.2305319,0.00710077
-0.35422047,-1.51707891,-0.68355549,2.07984049,4.63469536
-0.27110942,-3.09090576,-0.25866472,-3.06477786,0.55590204
-0.25961331,1.79122816,-0.34168339,2.60937298,1.41944153
-0.00900491,-0.44714479,-0.02727366,-0.47711057,0.00631279
-0.00826966,0.78611384,-0.02590223,0.75337733,0.00143538
-1.03434592,-7.79142815,-2.03320028,21.60860699,32.46758134
-1.60600015,-3.67691632,-2.32612763,16.71184347,24.32088758
-0.01027999,-0.01088222,-0.04570132,-0.05469134,0.0121722
-0.05943149,0.65436687,-0.11708662,0.70207557,0.22422681
-0.03163819,-0.49193009,-0.10058736,-0.50647303,0.11768261
-0.04035311,-1.39096581,-0.06417935,-1.46767319,0.02782507
-0.27073997,-3.26023962,-0.41098653,-2.05725452,1.88471161
-0.74944008,-3.17966993,-0.60442888,-1.69690701,2.83663188
-1.56248441,-7.1484955,-1.5731828,4.50201506,14.78617778
1.30796674,-30.84729575,-4.63539394,68.92803449,103.10275744
-0.01150326,0.08334789,-0.04786715,0.03612608,0.01214861
-1.14502112,-7.67475704,-1.4645392,-0.43028617,9.85403119
-0.00617303,-0.59430303,-0.02638079,-0.62350262,0.00335422
-0.49623529,3.35257356,-0.50753217,5.21468852,2.86588243
-0.00687947,0.01880661,-0.03822713,-0.01852879,0.0077712
-0.31442062,-1.31390993,-0.50760518,0.09070252,2.22663825
-5.92489856,-15.64549166,-2.84816616,-0.36034977,24.05820662
-0.00603092,0.1197067,-0.03469069,0.08481308,0.005828
-0.02653286,1.01182894,-0.07748122,0.9493385,0.04152364
-0.06941046,-1.78699299,-0.11025994,-1.80777315,0.15889023
1.02680883,-37.86880255,-5.01646627,55.71520438,97.57366437
-0.0087865,-0.37565695,-0.02187018,-0.4052844,0.00102923
-0.00502127,0.51596522,-0.01545164,0.49573569,0.00024339
-1.52604134,-0.90888868,-1.66685863,14.62173769,18.72352634
-0.01161942,-0.88744881,-0.02411231,-0.92184985,0.00133069
-0.0143276,0.37157953,-0.04195823,0.32463027,0.00933657
-0.26654392,-0.20476206,-0.40117694,0.75896153,1.63144446
-0.14948701,0.99554886,-0.25034921,1.12507636,0.52936372
-0.02883101,0.7024072,-0.06043831,0.6514771,0.03833922
-0.20700848,-2.62843502,-0.27656609,-2.26544187,0.84656772
-3.07433232,0.91615337,-2.20065235,10.58957845,14.94840974
-0.03196382,1.19824859,-0.07264133,1.12253893,0.02889549
-1.2941825,-8.74489244,-1.65257964,2.52035453,14.2120091
-1.20975161,-1.45844331,-1.74882117,9.26032239,13.67733848
-1.11060553,-4.19623252,-1.75288691,6.1264166,13.18614157
-0.01217796,0.80144675,-0.03978513,0.75863681,0.00915315
-0.02984431,-0.82327473,-0.04948326,-0.88186658,0.02073573
-0.18704626,-1.20527071,-0.25465634,-0.85763076,0.78934255
-0.16063327,0.47913529,-0.28931995,0.65443657,0.6252545
-0.02451106,-0.89261363,-0.07387192,-0.96310007,0.02789654
-0.23022081,1.83165693,-0.32602309,1.92785891,0.65244588
-0.07385781,0.92610813,-0.15712031,0.87246176,0.17733176
-1.84719954,-7.38137088,-2.23722888,7.84212242,19.30792172
-0.06024503,0.0794212,-0.13899074,0.09980616,0.21962073
-0.02512895,-0.69333783,-0.08347555,-0.73923098,0.06271135
-0.70056206,3.41819876,-0.67789527,6.75713306,4.71739163
-0.26616427,-0.57219045,-0.47997803,0.63506975,1.9534025
-0.19887831,-1.02306818,-0.54331842,0.62686621,2.39213112
-1.39085811,-3.78423782,-1.80375136,8.35515293,15.33400022
-0.00884237,-0.19160526,-0.03881709,-0.22901538,0.01024934
-0.01803799,-0.60296732,-0.05832683,-0.6403003,0.03903183
-1.52495585,-11.22973443,-2.79031206,33.32834935,48.87335168
-0.91130006,3.09090752,-1.02980145,9.21194233,8.06213631
-0.00099966,-0.05732499,-0.00817138,-0.06647013,2.59e-05
-1.07806085,-4.67382983,-1.39315139,6.18258871,13.32763077
-0.00440369,0.36837717,-0.01312745,0.3510919,0.00024586
-0.01837709,0.55411983,-0.04862286,0.50020127,0.01308139
-0.05973119,-0.23506422,-0.1318667,-0.22175177,0.20491033
-0.01029537,0.26830798,-0.03378984,0.22848994,0.00426717
-0.06146379,2.05068165,-0.14819806,1.95115383,0.11013403
-4.02338007,-12.74766892,-2.34738152,-2.28224147,16.83618904
-0.09479089,-1.87450082,-0.17141594,-1.76782381,0.37288385
-0.00382584,0.15249427,-0.01641586,0.1329462,0.00069362
-2.53641188,-5.60838933,-1.86893838,1.80810313,11.82184271
-1.76914045,1.9221409,-1.69974294,8.08957314,9.63631563
-0.38086733,-2.26794094,-0.37774105,-1.89812086,1.12842846
-0.05684892,0.13137317,-0.1351121,0.11735339,0.17794124
-0.46064668,1.5230879,-0.72018002,3.84755429,3.5052931
-0.39425709,-1.5076248,-0.59857732,-0.06343141,2.4370278
-0.02924942,-0.09381699,-0.07512651,-0.14725548,0.05093744
-1.34584578,-1.80759414,-1.6902449,8.18392523,13.02761006
-0.61681838,-1.71871858,-0.57250995,-0.1987885,2.70925841
-0.00865863,0.5962091,-0.02731218,0.56449162,0.00425332
-0.33186898,-0.35068216,-0.43188439,0.56078047,1.675216
-0.02827345,0.68981145,-0.08198192,0.65178448,0.07222839
-0.83680258,-2.02011969,-1.03228947,1.03513545,4.9243472
-0.03945235,-0.7396316,-0.10358346,-0.7535462,0.12912121
-0.61636216,3.0703136,-0.77685239,4.71683681,3.03973777
-0.07904957,1.04926513,-0.16606916,1.03360138,0.22945497
-2.38662111,-1.27608627,-1.85540568,5.89538061,11.41349367
-0.00356479,0.34254089,-0.01018743,0.3288865,9.784e-05
-0.005069,0.21465372,-0.02014201,0.19093248,0.00148976
-0.08112521,0.685806,-0.1835251,0.61342014,0.19226445
-0.22365864,0.67269359,-0.40443122,1.17346215,1.12885843
-0.20186279,-1.82212733,-0.26666997,-1.44070688,0.84995321
-5.65666892,-14.1408109,-2.76652114,0.23929823,22.8032992
-0.15054815,-0.36968922,-0.27460133,-0.01367573,0.78116298
-1.15241878,-2.72293037,-1.26418915,2.03244896,7.17198726
-0.00210045,-0.24173612,-0.01355374,-0.25685359,0.00053673
-0.33841654,1.81009249,-0.53300293,3.80202281,2.8633498
-0.2902624,-1.33598747,-0.38795558,-0.55571296,1.4584925
-0.03853876,-0.74433584,-0.0891149,-0.77863688,0.09335261
-0.01239571,-0.12286698,-0.04941721,-0.16854301,0.01613689
-2.25684152,0.343276,-1.85770787,7.36952857,11.14080195
-0.24473202,-2.77656621,-0.22837997,-2.75464676,0.49503144
-0.01936806,-0.41142211,-0.06375298,-0.47224962,0.02229354
-0.03444233,1.08882939,-0.0623408,1.01347649,0.02143023
-0.23588113,-2.13912487,-0.43093889,-0.19027492,2.61566996
-0.12084751,1.91327726,-0.20639076,2.2449745,0.65893551
3.46651185,-39.05217798,-4.68353487,60.90040684,101.16960783
-0.02141835,0.9485552,-0.0527071,0.89484143,0.02041168
-1.9148625,-7.99297875,-1.39582418,-1.87711388,9.42655154
-0.6034989,1.61734722,-0.9399597,7.14604762,7.07215901
-0.02063641,1.03120126,-0.04584724,0.97226876,0.00755116
-0.00662953,-0.26971702,-0.02299305,-0.2972586,0.00208099
-0.19860073,0.77651139,-0.3264383,1.05402437,0.80255201
0.15777107,-41.96797217,-5.2565174,42.19660867,89.26332717
-0.10861256,-0.0165319,-0.23856333,0.24570302,0.60941081
-0.03685371,1.13454483,-0.10730783,1.08334309,0.0929598
-0.24415942,-1.32520946,-0.3495264,-0.74423326,1.17466202
-0.02665789,0.16740615,-0.07000733,0.09862301,0.02788208
-0.06856462,0.59954733,-0.18769953,0.65167252,0.30838933
-0.01046173,-0.12778497,-0.03262385,-0.16574839,0.00512216
-0.00138823,-0.46578953,-0.01452768,-0.48146614,0.00023931
-0.15650096,-2.22833183,-0.31352995,-2.16351645,0.53484628
-0.08694923,-1.57881438,-0.16124595,-1.55866281,0.26834675
-0.13608843,1.11441831,-0.28059743,1.32433811,0.62660566
-1.49262817,-5.86200734,-1.05700356,-2.80400398,5.60763509
-0.02449797,-0.25943777,-0.10405994,-0.29020014,0.09779554
-0.014559,-0.22595232,-0.05132248,-0.27203097,0.01980283
-0.69661068,-25.08816559,-4.44621038,47.74020619,77.97119283
-1.473509,-3.78860637,-1.79107255,15.5314186,22.58460652
-0.00363665,0.15162105,-0.0084577,0.13953462,7.93e-06
-0.1780317,-2.35050969,-0.30439277,-1.90201361,0.93092054
-0.04362683,-0.11149417,-0.10810523,-0.1551033,0.10812293
-0.583236,-3.72005387,-0.49653524,-2.74194004,2.05788506
-0.05879171,0.67773473,-0.12773011,0.62559252,0.1343796
-0.10571824,0.24350375,-0.1921998,0.3288213,0.3832356
-0.32320021,0.84240763,-0.49295061,1.48353957,1.45728276
-0.01658959,-0.90428658,-0.06263364,-0.95216113,0.03134867
-0.00439711,-0.62325874,-0.01077745,-0.63837333,5.996e-05
-0.49547449,-0.45661509,-0.65204838,1.88138521,3.48552318
-0.02401077,-1.30613787,-0.06480553,-1.36009391,0.03486026
-0.18348333,-2.58314856,-0.27948105,-2.1555665,0.89054644
-1.41116253,-5.84672131,-1.24561646,-1.60007657,6.90342373
-0.00286759,-0.3017173,-0.00779027,-0.31235376,2.14e-05
-0.06941283,-2.06583864,-0.17346454,-2.00787049,0.30084551
-1.08600673,-4.44522934,-0.77897762,-2.162543,4.1476707
-0.00422948,0.2397681,-0.01288569,0.22289698,0.00024405
-0.21779237,-2.82956454,-0.23815122,-2.70345832,0.58204981
-1.51546099,-0.17646987,-1.51766328,6.12705657,9.33665071
-0.00944466,0.13631375,-0.03152737,0.0985997,0.00325798
-1.9779266,-4.88288414,-1.98779231,10.53615939,19.38476244
-5.01512993,-15.49791513,-2.84718019,5.32971217,28.68993742
-0.06083613,1.07955273,-0.17127001,1.14838061,0.30093402
-0.46421593,0.83615166,-0.74119276,5.43832266,5.80757969
-0.00280662,0.30637087,-0.01427212,0.28987588,0.00058375
-0.06215202,-0.2161337,-0.10986303,-0.23767848,0.15047026
-0.14179859,1.26587942,-0.38538226,1.89295916,1.15426059
-0.03932591,-0.3276419,-0.11394569,-0.32904299,0.15187052
-0.77194491,1.97605129,-0.85494685,7.7592845,7.41012497
-0.00775846,-0.62380801,-0.01964391,-0.65062709,0.00058329
-1.57131522,-0.80119904,-1.29810669,3.40598139,7.07660234
-0.02646757,0.52276058,-0.11927347,0.45686421,0.07984468
-1.21802642,-3.25608359,-1.34986428,4.58068846,10.40466275
-0.00078898,-0.14835071,-0.01006061,-0.15905327,0.00014703
-2.07174994,-46.62972037,-5.80623216,44.25644208,98.76414454
-0.0283589,-0.66454882,-0.06898757,-0.72503727,0.03685802
-2.15856476,-2.08398476,-2.1267879,9.25642902,15.62576645
-1.83848997,-3.99205831,-2.35477154,13.69113191,21.87645172
-1.20951265,-10.31982537,-2.38133203,18.6601417,32.57081176
-0.89773895,-3.54547163,-0.78606379,-0.54722622,4.68204815
-0.74724271,-18.15154083,-3.10546288,36.89542316,58.89966957
-0.01644673,-0.86770398,-0.04804493,-0.90853387,0.02366177
-0.19558666,-2.41797675,-0.30049687,-2.20443392,0.70962636
-1.15696577,-1.12698145,-1.38294067,11.28022715,14.94711504
-1.1374349,0.0234669,-1.42069082,8.27595555,10.81061438
-0.07745847,0.73951829,-0.15158561,0.78964097,0.27916677
-0.01846396,0.47755833,-0.03935851,0.42579878,0.00606292
-0.05670836,-0.85647243,-0.11169596,-0.90220625,0.12267051
-0.02400508,0.89362667,-0.06017233,0.83725079,0.02780153
-0.26820636,-2.26086932,-0.31998278,-2.020795,0.82826347
-0.02633954,0.92211819,-0.05717469,0.86190957,0.02330561
-1.44840655,-2.72229714,-1.38097501,6.4857785,12.03745721
-0.00918171,-0.08311203,-0.034096,-0.1203111,0.00607864
-0.01344023,0.65369667,-0.03666919,0.60967887,0.00609163
-0.44778697,0.54666933,-0.62829606,1.88285255,2.41226625
-0.03751277,0.73717259,-0.08735143,0.67642774,0.06411935
-1.19568934,-3.57144015,-1.53540291,5.41572333,11.71825572
-4.74688413,-14.0701309,-3.55928913,6.18470862,28.56101279
-0.00224224,0.2817826,-0.01466153,0.26510374,0.0002249
-1.36562417,-12.13575137,-3.2438287,42.16449293,58.90969718
-0.00512999,0.1634642,-0.02494099,0.13723433,0.00384111
-0.03694477,1.00762474,-0.07075908,0.94198441,0.04206352
-0.2052912,1.2386927,-0.3944846,2.16136679,1.52244989
-0.01746762,0.05585734,-0.04726956,0.00844268,0.01732252
-0.00763986,0.54573173,-0.02705994,0.5124335,0.00140158
-0.371483,-0.83787587,-0.79656602,2.94012789,4.94605279
-0.69908168,-3.39808342,-0.56000933,-2.00674648,2.65042795
-2.05091124,-13.26656631,-2.9475041,23.64894993,41.91393159
-0.01672254,-0.73710369,-0.03435439,-0.78381516,0.00436546
-0.00688654,-0.02716055,-0.01980749,-0.0532688,0.00058578
-2.53282703,-2.92084769,-2.23244549,6.47644758,14.1625678
-0.06037419,-1.52824793,-0.09054484,-1.60107594,0.07809102
-0.61805635,-2.73431512,-0.77620215,1.02821578,5.15678939
-1.70473197,-0.19157108,-1.42351096,3.86200006,7.18181407
-0.35772828,-1.1542563,-0.55945014,0.55985107,2.6312858
-0.02710664,-1.19057529,-0.05586261,-1.2541559,0.01938865
-0.41158354,-3.25373128,-0.52965472,-2.49186559,1.70310395
-0.27069663,0.23485401,-0.50953936,2.00986692,2.5552489
-0.37230762,-3.69769322,-0.59183272,-1.29717155,3.364662
-1.42585607,-3.34789284,-1.63508779,10.09415482,16.50299152
-0.03516884,-0.64784686,-0.11242026,-0.70794766,0.0874883
-0.02094886,1.0124175,-0.07022647,0.96184401,0.04060183
-0.76488234,0.95078539,-1.12590434,8.4913432,9.4313445
-0.02714178,-0.90506597,-0.09812762,-0.94609776,0.08423761
-0.2991764,1.77989319,-0.4931876,3.08770757,2.10017838
-0.04330118,-1.11518413,-0.10125407,-1.12414314,0.13559624
-0.25945757,-3.01194729,-0.29848701,-2.69234791,0.87754396
-0.10639582,-1.99299666,-0.12114899,-2.0902056,0.13033587
-5.851992,-14.59851281,-3.25952248,4.17812762,27.88815491
-0.1491494,-1.89034282,-0.3288786,-1.3026341,1.06573672
-0.00405294,-0.03229997,-0.01931506,-0.05521408,0.0004539
-0.19845937,-0.47156743,-0.29832757,-0.1754164,0.79293796
-0.00775224,-0.07531638,-0.03531399,-0.11206322,0.00631939
-0.65057522,-3.09586215,-0.61164704,-1.2795571,3.0785273
-0.00837611,0.62019499,-0.03541481,0.58416999,0.00776592
-0.60233283,-1.71680008,-0.81635554,0.94585253,4.08134099
-0.50340392,-3.96748786,-0.53042073,-2.62927311,2.3720394
-0.05582362,-0.22204817,-0.12183009,-0.1646244,0.23507749
-0.0053182,0.45485098,-0.02186491,0.43015236,0.00248449
-0.00344785,0.04352235,-0.01236415,0.02779014,7.979e-05
-0.00369202,0.21915109,-0.01183028,0.20365951,3.073e-05
-0.04304563,1.21079554,-0.15397703,1.21424599,0.20047312
-0.00039017,0.03217736,-0.00669332,0.02512141,2.754e-05
-0.9983,-2.60185358,-1.26166585,2.61328568,7.47510512
-1.18175243,1.00788103,-1.03488305,3.08224423,4.29099867
-0.02840056,0.80031896,-0.05458346,0.7320753,0.01474036
-0.01930405,-0.61587749,-0.05970949,-0.66364451,0.03124653
-1.45844979,-10.36866394,-1.95694783,3.08973831,16.87379987
